venda_id,venda_data,venda_hora,loja_id,produto_id,qtd_vendida,valor_unitario
9996,2024-05-09,16:11,5,20,6,30.09
9997,2024-08-17,12:41,2,13,3,22.62
9998,2024-02-25,15:57,5,18,5,2.96
9999,2024-01-09,18:06,1,16,2,16.41
10000,2024-05-20,16:39,2,3,10,28.87
10001,2024-04-02,10:15,2,10,3,15.36
10002,2024-05-26,13:10,5,17,6,11.94
10003,2024-03-19,08:05,4,6,5,20.66
10004,2024-08-19,13:30,2,21,6,43.64
10005,2024-07-25,15:34,2,18,4,40.88
10006,2024-07-03,18:20,4,19,7,18.3
10007,2024-03-16,12:14,1,13,1,30.64
10008,2024-04-01,17:49,3,5,4,44.14
10009,2024-06-04,09:50,3,23,4,33.25
10010,2024-05-05,17:34,2,21,10,5.22
10011,2024-05-02,08:35,4,21,6,24.44
10012,2024-07-19,15:04,2,2,5,10.88
10013,2024-04-19,18:56,1,8,9,5.72
10014,2024-07-06,15:15,3,14,8,40.11
10015,2024-04-01,09:17,2,16,8,32.24
10016,2024-06-30,17:17,3,5,7,34.09
10017,2024-06-19,18:56,4,8,7,22.42
10018,2024-07-20,11:39,1,15,6,37.77
10019,2024-07-24,08:03,3,21,2,26.44
10020,2024-08-08,12:01,1,15,1,34.89
10021,2024-02-28,13:44,3,2,10,41.55
10022,2024-03-18,17:36,5,11,7,9.7
10023,2024-03-22,16:52,1,7,10,16.22
10024,2024-07-25,15:53,3,3,8,27.72
10025,2024-03-21,11:17,5,13,5,27.39
10026,2024-02-09,11:04,4,14,7,15.74
10027,2024-04-27,18:08,2,18,6,31.52
10028,2024-07-04,08:58,1,7,9,15.21
10029,2024-01-02,14:42,3,2,5,28.68
10030,2024-03-30,14:51,4,1,8,40.0
10031,2024-02-26,18:48,1,1,2,34.7
10032,2024-08-22,08:54,3,2,4,22.28
10033,2024-03-26,13:39,5,2,10,25.8
10034,2024-03-11,15:03,5,9,8,4.91
10035,2024-04-12,17:57,4,2,6,7.7
10036,2024-04-29,10:12,2,14,9,14.82
10037,2024-06-22,12:31,3,14,5,38.19
10038,2024-04-18,15:25,2,2,9,17.12
10039,2024-07-06,08:27,5,13,7,19.32
10040,2024-02-26,17:19,4,3,9,9.12
10041,2024-06-01,09:10,4,19,10,4.43
10042,2024-03-21,16:58,3,8,6,36.58
10043,2024-05-26,13:57,4,9,9,30.9
10044,2024-01-12,15:06,3,9,2,25.2
10045,2024-07-11,14:46,5,2,7,19.07
10046,2024-03-23,09:21,2,5,6,29.65
10047,2024-05-20,12:29,1,15,2,3.88
10048,2024-03-07,12:57,3,21,1,19.83
10049,2024-04-09,18:11,5,8,8,17.31
10050,2024-02-09,15:39,1,13,10,18.83
10051,2024-02-28,09:06,1,3,6,16.03
10052,2024-05-13,14:56,5,8,7,15.12
10053,2024-03-19,11:44,5,22,5,9.42
10054,2024-01-13,18:14,5,6,1,37.88
10055,2024-01-30,17:29,5,13,9,15.56
10056,2024-08-27,15:00,5,22,5,41.3
10057,2024-02-21,16:34,1,7,1,24.74
10058,2024-06-08,18:34,4,25,6,3.63
10059,2024-01-12,17:26,3,12,3,43.44
10060,2024-08-24,11:25,1,14,6,6.51
10061,2024-03-29,15:58,1,22,1,27.82
10062,2024-06-21,13:49,3,11,3,22.31
10063,2024-06-09,10:41,5,19,5,9.82
10064,2024-08-08,08:13,5,19,1,13.45
10065,2024-02-17,18:19,2,3,8,40.74
10066,2024-06-15,15:13,3,18,9,10.42
10067,2024-08-30,15:10,3,24,3,17.58
10068,2024-08-03,13:06,4,17,3,28.39
10069,2024-08-06,08:39,1,9,8,8.35
10070,2024-04-04,18:03,2,6,1,4.61
10071,2024-05-09,09:27,2,11,3,21.37
10072,2024-06-06,10:46,2,19,2,7.57
10073,2024-04-12,09:43,4,2,8,16.84
10074,2024-08-10,17:30,3,10,9,15.37
10075,2024-07-21,13:36,1,9,10,16.17
10076,2024-06-04,09:01,4,25,4,13.92
10077,2024-07-05,18:48,4,12,7,33.08
10078,2024-03-13,13:55,2,14,1,11.97
10079,2024-05-03,15:28,1,9,10,29.72
10080,2024-06-22,08:48,1,5,3,20.9
10081,2024-01-20,09:52,4,7,4,29.47
10082,2024-01-29,08:02,5,21,9,9.7
10083,2024-01-16,16:20,4,9,1,16.17
10084,2024-04-01,18:49,5,5,1,16.44
10085,2024-03-26,18:36,5,19,6,11.02
10086,2024-07-30,13:06,5,11,1,14.62
10087,2024-04-22,09:43,3,1,7,35.07
10088,2024-06-12,18:20,4,6,4,41.25
10089,2024-08-13,17:34,2,23,3,29.98
10090,2024-04-06,15:22,4,3,3,3.68
10091,2024-07-05,11:44,5,13,4,41.12
10092,2024-01-12,08:07,3,13,4,26.53
10093,2024-01-06,16:09,4,17,6,10.9
10094,2024-05-04,16:03,2,4,8,31.2
10095,2024-06-25,15:38,3,14,1,23.74
10096,2024-06-07,11:21,3,15,9,22.28
10097,2024-01-11,12:44,3,20,5,27.76
10098,2024-05-28,15:32,5,10,2,32.68
10099,2024-01-17,12:27,2,1,5,6.23
10100,2024-08-16,17:36,4,3,10,36.57
10101,2024-01-03,14:19,4,23,8,3.92
10102,2024-07-18,14:26,4,9,2,41.72
10103,2024-02-29,15:38,1,15,1,11.62
10104,2024-01-11,14:12,1,13,10,39.13
10105,2024-07-30,12:25,5,15,4,3.45
10106,2024-07-02,17:43,2,21,6,37.61
10107,2024-07-23,09:30,1,24,1,35.02
10108,2024-03-20,16:12,4,14,8,22.0
10109,2024-06-15,16:50,1,7,7,44.43
10110,2024-03-05,15:40,4,11,2,38.39
10111,2024-04-09,16:05,2,12,3,21.68
10112,2024-02-26,15:09,5,15,4,41.1
10113,2024-05-02,14:45,1,9,3,44.12
10114,2024-08-26,16:29,4,20,7,6.37
10115,2024-05-01,10:44,5,16,10,26.75
10116,2024-04-27,08:13,2,3,6,11.33
10117,2024-05-06,18:15,5,10,9,30.4
10118,2024-01-06,14:37,2,6,5,29.07
10119,2024-08-11,08:46,1,4,8,18.18
10120,2024-05-02,17:43,5,12,1,5.5
10121,2024-07-05,09:04,2,23,6,40.03
10122,2024-02-16,12:57,2,5,3,12.84
10123,2024-03-21,12:12,1,20,9,35.11
10124,2024-03-06,14:12,1,19,9,25.48
10125,2024-07-09,18:27,5,25,6,40.94
10126,2024-05-01,13:59,4,2,10,11.59
10127,2024-02-26,09:40,3,15,2,31.78
10128,2024-04-21,13:12,3,10,2,38.96
10129,2024-06-20,12:20,5,6,9,11.32
10130,2024-05-18,13:31,3,1,10,44.86
10131,2024-07-19,16:09,4,14,6,13.71
10132,2024-03-13,12:02,2,2,10,44.39
10133,2024-08-12,08:14,2,9,9,16.61
10134,2024-02-09,10:13,5,12,10,28.89
10135,2024-04-18,11:39,2,11,1,4.16
10136,2024-08-30,10:01,4,13,7,37.3
10137,2024-07-08,16:56,5,14,8,3.57
10138,2024-08-15,13:22,4,7,1,3.21
10139,2024-05-26,15:06,1,11,3,5.24
10140,2024-02-16,12:38,5,1,6,37.41
10141,2024-05-21,10:49,5,24,10,9.99
10142,2024-08-11,16:23,1,2,6,31.88
10143,2024-01-10,10:31,5,4,10,33.27
10144,2024-08-26,11:22,4,21,9,12.2
10145,2024-07-24,14:15,4,4,8,9.62
10146,2024-03-02,09:10,4,13,6,32.01
10147,2024-07-30,09:43,3,4,9,3.97
10148,2024-06-24,08:23,5,25,7,17.2
10149,2024-06-13,15:47,1,15,3,22.43
10150,2024-07-02,08:47,4,14,9,13.68
10151,2024-08-21,14:44,2,20,2,30.78
10152,2024-04-13,18:55,1,13,10,28.97
10153,2024-07-05,14:45,1,4,8,2.71
10154,2024-03-06,15:25,5,19,2,7.63
10155,2024-07-13,16:56,1,6,10,22.7
10156,2024-08-13,13:17,2,8,7,11.32
10157,2024-08-14,11:55,2,13,5,2.65
10158,2024-06-20,08:24,2,17,5,13.58
10159,2024-06-14,17:09,1,16,9,43.11
10160,2024-06-07,11:59,4,23,3,15.94
10161,2024-08-14,08:37,4,5,7,36.44
10162,2024-04-18,14:27,2,2,5,39.07
10163,2024-07-21,13:28,4,20,9,8.24
10164,2024-04-30,15:51,1,12,10,6.36
10165,2024-04-16,11:04,4,1,5,38.25
10166,2024-02-06,08:45,2,9,5,7.48
10167,2024-03-13,17:38,5,14,10,3.83
10168,2024-07-12,12:53,3,6,8,38.79
10169,2024-04-28,15:29,1,22,4,29.81
10170,2024-04-12,13:15,1,25,3,39.31
10171,2024-06-08,15:35,5,6,3,29.81
10172,2024-05-23,11:08,4,9,2,17.67
10173,2024-05-28,16:38,5,1,6,19.66
10174,2024-03-10,16:02,1,16,3,30.44
10175,2024-04-19,08:57,4,4,10,23.24
10176,2024-06-14,15:57,3,17,4,17.47
10177,2024-03-31,08:10,5,11,4,40.28
10178,2024-01-23,18:43,2,3,6,5.43
10179,2024-04-23,12:59,1,12,5,30.22
10180,2024-04-05,12:14,4,12,4,25.92
10181,2024-04-27,13:36,2,9,6,34.75
10182,2024-01-25,11:55,5,18,6,27.94
10183,2024-04-01,11:43,4,16,3,9.08
10184,2024-07-29,17:56,5,23,7,18.28
10185,2024-03-25,14:37,5,5,1,19.25
10186,2024-08-23,13:40,3,20,3,8.44
10187,2024-01-16,11:23,3,20,2,40.43
10188,2024-04-26,18:25,1,6,1,30.01
10189,2024-02-28,14:43,5,21,10,14.94
10190,2024-05-11,14:08,2,21,7,43.8
10191,2024-08-17,12:02,1,9,5,31.6
10192,2024-05-07,17:29,1,14,8,21.21
10193,2024-05-03,17:11,4,4,9,42.77
10194,2024-05-26,08:07,3,3,4,20.06
10195,2024-04-28,15:39,1,14,8,14.34
10196,2024-01-04,12:56,1,15,3,30.6
10197,2024-04-14,09:07,3,25,10,7.52
10198,2024-03-27,16:04,3,7,1,27.37
10199,2024-06-05,08:28,5,24,7,13.17
10200,2024-02-08,15:09,1,1,6,4.19
10201,2024-03-29,10:43,5,13,9,31.23
10202,2024-01-10,09:12,4,1,8,21.63
10203,2024-05-04,08:13,5,23,10,25.61
10204,2024-06-11,09:22,3,6,2,20.74
10205,2024-04-30,17:16,4,8,1,15.47
10206,2024-08-12,13:30,2,22,9,36.77
10207,2024-08-25,15:21,3,18,4,9.2
10208,2024-01-18,15:16,5,4,7,31.62
10209,2024-06-21,16:19,4,21,10,11.39
10210,2024-07-13,17:22,2,24,10,29.46
10211,2024-02-17,14:07,5,7,8,8.57
10212,2024-01-19,15:33,4,8,4,10.39
10213,2024-03-29,10:21,4,4,4,32.0
10214,2024-05-12,12:53,4,6,10,12.78
10215,2024-08-20,14:50,4,19,1,42.7
10216,2024-04-11,10:08,1,4,3,16.82
10217,2024-07-06,12:53,3,10,3,39.15
10218,2024-04-19,12:44,4,15,3,14.78
10219,2024-06-25,17:46,3,14,10,18.7
10220,2024-03-06,10:09,1,16,3,3.42
10221,2024-03-13,09:16,5,23,3,43.91
10222,2024-04-17,18:32,2,11,5,29.07
10223,2024-06-18,14:55,3,5,4,20.63
10224,2024-07-17,15:43,1,2,10,5.24
10225,2024-02-28,12:42,4,11,2,2.86
10226,2024-01-11,11:27,3,25,3,35.22
10227,2024-02-17,15:58,3,23,7,4.57
10228,2024-03-10,12:22,5,12,10,19.63
10229,2024-04-12,17:07,3,3,10,33.32
10230,2024-04-26,14:40,5,19,8,10.52
10231,2024-08-31,13:41,3,10,7,33.6
10232,2024-06-02,15:42,2,22,6,35.36
10233,2024-06-14,13:44,1,23,8,32.47
10234,2024-01-23,18:59,4,23,6,30.04
10235,2024-04-12,12:08,3,18,3,36.27
10236,2024-03-27,12:58,2,18,5,8.84
10237,2024-03-25,08:44,4,16,5,8.11
10238,2024-07-18,16:16,1,25,10,39.75
10239,2024-01-11,09:55,5,2,9,2.65
10240,2024-03-03,14:13,5,15,2,11.44
10241,2024-05-16,08:41,4,13,2,7.0
10242,2024-03-29,09:53,1,23,10,33.31
10243,2024-08-10,18:09,1,18,1,9.19
10244,2024-05-11,16:17,5,24,9,18.2
10245,2024-01-31,18:32,4,9,2,16.25
10246,2024-08-22,14:00,1,23,1,25.19
10247,2024-08-27,13:06,3,23,2,36.8
10248,2024-03-13,13:39,3,9,10,8.41
10249,2024-05-11,08:28,4,4,8,13.0
10250,2024-04-03,12:17,5,12,7,16.08
10251,2024-06-16,15:11,3,1,9,8.2
10252,2024-05-11,17:02,2,18,8,27.33
10253,2024-03-28,18:20,1,2,6,31.56
10254,2024-03-01,16:57,1,1,4,7.03
10255,2024-07-19,10:09,1,1,5,24.66
10256,2024-03-15,14:50,2,13,4,22.55
10257,2024-01-25,12:05,3,6,10,5.3
10258,2024-01-29,08:36,5,25,5,15.1
10259,2024-08-11,09:22,5,20,7,32.58
10260,2024-07-20,16:00,2,2,8,4.39
10261,2024-03-26,14:50,1,24,7,18.67
10262,2024-06-08,08:47,2,15,3,10.86
10263,2024-01-16,09:09,5,13,2,43.47
10264,2024-05-19,11:25,1,13,10,36.82
10265,2024-08-27,15:35,2,22,2,44.62
10266,2024-04-10,15:41,2,2,8,12.07
10267,2024-08-29,14:37,2,5,10,25.79
10268,2024-08-11,11:53,5,14,10,44.53
10269,2024-06-15,10:54,1,12,1,43.54
10270,2024-01-12,13:55,3,20,9,40.11
10271,2024-04-10,12:17,5,19,8,16.26
10272,2024-03-14,14:24,1,25,9,26.99
10273,2024-04-05,12:56,5,6,1,11.05
10274,2024-02-11,10:50,5,14,5,34.79
10275,2024-03-29,11:01,5,19,5,15.96
10276,2024-04-14,10:23,3,3,7,13.38
10277,2024-02-16,14:04,4,13,1,36.17
10278,2024-02-18,15:07,5,23,2,38.13
10279,2024-05-13,10:10,4,10,5,33.05
10280,2024-07-08,16:48,2,8,10,32.9
10281,2024-02-19,16:14,2,18,9,28.56
10282,2024-04-17,14:03,2,4,9,40.05
10283,2024-03-29,16:44,1,22,4,13.5
10284,2024-05-23,14:28,2,10,10,29.76
10285,2024-01-27,17:11,5,3,3,25.94
10286,2024-05-02,10:06,3,19,8,21.76
10287,2024-03-27,11:53,2,14,1,30.35
10288,2024-02-02,09:27,5,13,7,29.93
10289,2024-03-18,17:27,2,18,6,24.4
10290,2024-04-02,18:35,5,20,2,24.04
10291,2024-04-28,10:24,1,18,4,8.59
10292,2024-05-31,18:56,1,14,4,38.32
10293,2024-02-04,16:38,3,7,8,16.76
10294,2024-04-08,12:05,3,18,3,21.79
10295,2024-08-04,16:16,4,10,6,26.2
10296,2024-04-07,12:22,1,13,7,39.47
10297,2024-03-16,12:11,3,1,5,3.91
10298,2024-04-14,09:06,4,8,2,6.58
10299,2024-07-22,14:08,5,20,7,25.71
10300,2024-01-30,15:03,4,3,10,34.05
10301,2024-02-18,11:21,5,3,2,39.21
10302,2024-06-07,15:01,2,2,1,7.77
10303,2024-05-21,11:20,4,12,1,27.85
10304,2024-02-09,12:47,5,1,2,30.43
10305,2024-07-01,16:31,4,16,5,25.33
10306,2024-08-08,12:30,5,6,7,16.6
10307,2024-02-20,10:49,3,18,3,18.06
10308,2024-02-28,12:58,3,9,10,3.3
10309,2024-01-18,12:07,4,20,2,20.57
10310,2024-07-26,12:37,5,2,10,17.47
10311,2024-08-21,15:08,1,20,1,37.05
10312,2024-04-01,09:25,2,5,7,43.27
10313,2024-01-01,11:35,5,15,4,33.06
10314,2024-02-08,08:02,2,6,4,4.28
10315,2024-04-09,18:09,5,18,4,4.66
10316,2024-01-04,11:40,4,7,8,13.15
10317,2024-06-02,16:55,2,20,7,12.24
10318,2024-03-18,17:20,3,24,5,40.42
10319,2024-03-15,11:10,3,10,3,11.61
10320,2024-01-30,14:55,3,23,9,8.15
10321,2024-04-16,11:24,1,12,5,12.61
10322,2024-07-15,14:30,4,24,5,15.1
10323,2024-08-11,16:38,3,16,2,38.82
10324,2024-03-17,09:52,1,18,7,2.66
10325,2024-05-14,14:23,2,6,2,26.23
10326,2024-02-20,08:33,5,3,1,18.88
10327,2024-05-10,14:38,2,19,4,4.07
10328,2024-07-14,14:45,5,24,8,10.67
10329,2024-08-11,18:52,2,8,4,25.73
10330,2024-08-26,08:59,2,4,10,20.33
10331,2024-01-21,14:32,4,7,8,33.35
10332,2024-02-27,17:25,1,13,10,27.66
10333,2024-02-27,16:14,3,18,9,28.54
10334,2024-01-14,13:07,1,19,7,26.08
10335,2024-04-01,17:07,4,6,1,8.49
10336,2024-06-28,08:25,5,10,6,26.39
10337,2024-01-14,08:38,3,9,6,29.74
10338,2024-01-10,09:30,2,21,6,32.07
10339,2024-08-16,14:40,3,2,7,5.31
10340,2024-06-21,14:27,4,19,2,9.83
10341,2024-08-14,08:46,5,6,6,16.69
10342,2024-02-04,14:21,4,23,3,25.7
10343,2024-07-09,10:28,3,14,6,8.69
10344,2024-04-14,12:54,5,24,7,20.17
10345,2024-08-14,12:38,1,1,10,24.93
10346,2024-04-24,08:40,1,24,5,13.18
10347,2024-05-13,08:03,2,25,4,31.43
10348,2024-04-24,12:46,4,18,6,4.58
10349,2024-04-25,16:46,4,25,10,5.55
10350,2024-08-08,12:31,4,6,7,11.73
10351,2024-01-25,14:26,5,21,6,32.83
10352,2024-08-29,18:36,5,14,3,44.88
10353,2024-01-18,11:03,4,7,1,18.96
10354,2024-08-13,08:22,1,14,8,38.46
10355,2024-05-25,16:57,3,17,9,12.42
10356,2024-03-08,10:35,1,9,7,22.38
10357,2024-04-16,13:40,4,1,6,20.17
10358,2024-02-03,10:57,1,20,4,32.03
10359,2024-02-14,13:47,3,21,3,33.06
10360,2024-08-01,08:35,2,20,7,37.22
10361,2024-03-11,11:44,3,8,4,35.37
10362,2024-06-18,13:35,5,24,1,39.86
10363,2024-03-03,09:27,1,20,1,38.59
10364,2024-07-24,08:47,3,1,7,20.79
10365,2024-07-14,17:15,2,3,4,35.7
10366,2024-05-26,18:24,4,17,8,27.98
10367,2024-08-22,13:33,1,2,7,38.84
10368,2024-01-10,09:18,3,4,5,9.0
10369,2024-03-26,09:49,5,8,8,20.37
10370,2024-07-13,08:48,2,3,7,34.86
10371,2024-01-28,13:59,5,4,6,37.79
10372,2024-08-29,13:35,1,9,7,5.08
10373,2024-05-18,16:45,5,19,10,35.27
10374,2024-08-23,15:15,2,3,5,3.8
10375,2024-03-08,16:01,1,13,1,18.35
10376,2024-07-21,18:13,5,5,2,18.23
10377,2024-07-30,15:36,3,17,1,21.83
10378,2024-07-25,10:54,5,13,10,2.57
10379,2024-08-19,16:31,3,18,4,22.05
10380,2024-06-27,17:33,3,7,6,11.16
10381,2024-04-23,12:00,2,5,2,41.28
10382,2024-06-19,13:52,4,11,10,30.41
10383,2024-02-26,08:16,3,24,10,8.75
10384,2024-05-04,11:51,4,2,6,18.69
10385,2024-07-30,11:33,3,13,3,22.37
10386,2024-03-29,13:24,4,9,4,35.15
10387,2024-02-04,18:17,5,1,5,12.73
10388,2024-08-21,17:27,1,17,8,11.73
10389,2024-01-01,13:08,3,23,8,23.54
10390,2024-01-07,15:30,3,8,8,17.25
10391,2024-01-07,12:56,5,10,7,2.68
10392,2024-07-07,09:46,2,9,3,12.79
10393,2024-01-02,08:08,1,14,5,43.05
10394,2024-02-23,18:16,5,5,6,15.11
10395,2024-04-11,18:20,1,7,9,40.1
10396,2024-03-10,13:04,5,19,8,8.21
10397,2024-01-21,15:12,3,16,10,40.92
10398,2024-05-10,18:24,5,1,5,28.31
10399,2024-02-02,14:44,2,2,8,42.95
10400,2024-01-09,08:42,2,15,2,35.88
10401,2024-04-20,11:23,3,5,3,43.58
10402,2024-03-18,14:50,3,21,9,33.65
10403,2024-06-14,09:31,2,3,7,7.44
10404,2024-07-10,13:10,2,9,2,23.46
10405,2024-07-03,11:07,2,17,2,33.32
10406,2024-05-17,16:29,1,18,5,37.65
10407,2024-07-03,15:59,1,6,9,11.15
10408,2024-03-26,12:55,5,7,5,15.37
10409,2024-08-12,18:41,2,2,4,41.46
10410,2024-07-09,17:20,4,8,10,32.14
10411,2024-04-05,08:49,1,18,6,44.97
10412,2024-03-31,14:56,4,21,9,31.11
10413,2024-04-19,14:08,2,16,3,37.82
10414,2024-02-19,15:03,4,6,10,16.38
10415,2024-02-10,17:38,2,17,7,31.87
10416,2024-02-24,18:47,1,17,10,24.62
10417,2024-04-22,11:44,4,5,10,37.59
10418,2024-08-18,16:08,2,19,4,39.92
10419,2024-03-21,10:10,2,22,1,38.44
10420,2024-05-11,09:11,2,24,9,21.91
10421,2024-03-13,18:26,1,8,6,29.12
10422,2024-07-07,16:40,3,9,9,18.36
10423,2024-04-10,16:03,5,24,2,41.99
10424,2024-05-30,17:13,4,24,7,19.1
10425,2024-06-03,18:28,5,8,2,7.38
10426,2024-05-17,12:59,3,12,2,41.01
10427,2024-05-30,09:11,2,20,1,26.62
10428,2024-03-30,14:29,1,15,8,16.98
10429,2024-02-06,10:17,3,23,3,35.65
10430,2024-03-05,08:07,4,13,9,11.72
10431,2024-06-04,18:30,2,21,2,44.41
10432,2024-01-21,14:59,1,22,10,18.12
10433,2024-06-06,12:47,2,25,7,30.76
10434,2024-02-19,17:22,2,23,5,33.01
10435,2024-05-22,16:45,5,20,6,34.21
10436,2024-07-11,17:55,4,13,5,34.25
10437,2024-04-23,10:03,5,19,2,35.64
10438,2024-02-20,16:25,3,22,10,26.63
10439,2024-03-28,09:52,4,1,1,35.58
10440,2024-04-10,12:25,2,4,5,44.35
10441,2024-04-21,08:54,3,2,7,38.53
10442,2024-05-14,18:40,5,16,5,8.0
10443,2024-08-28,12:52,2,11,7,3.7
10444,2024-05-18,15:35,4,12,3,22.78
10445,2024-03-16,17:01,4,12,7,38.4
10446,2024-03-23,12:02,4,20,9,17.29
10447,2024-05-28,08:07,2,1,2,41.73
10448,2024-06-02,12:24,3,12,7,32.55
10449,2024-07-29,10:40,2,22,5,19.35
10450,2024-03-07,11:13,2,22,3,43.38
10451,2024-07-04,12:17,1,1,7,23.2
10452,2024-06-07,09:18,3,25,10,18.07
10453,2024-03-24,09:04,3,22,8,4.2
10454,2024-05-07,15:19,3,18,6,5.36
10455,2024-02-27,14:06,4,1,2,22.24
10456,2024-05-01,10:59,2,21,6,19.14
10457,2024-01-30,13:49,4,22,5,18.55
10458,2024-05-02,09:34,3,24,10,28.03
10459,2024-01-26,08:17,4,15,7,25.7
10460,2024-01-25,08:01,4,25,3,36.82
10461,2024-08-03,15:03,3,1,1,3.58
10462,2024-07-07,08:47,2,21,5,7.85
10463,2024-01-06,10:13,1,11,4,39.99
10464,2024-05-15,09:23,1,23,7,22.46
10465,2024-02-08,16:12,5,10,2,3.82
10466,2024-07-22,15:54,3,12,10,24.62
10467,2024-05-16,13:17,3,8,8,27.4
10468,2024-08-03,15:07,4,20,4,29.42
10469,2024-05-13,16:29,2,15,9,14.27
10470,2024-01-12,16:18,4,17,6,40.12
10471,2024-08-06,14:08,2,7,1,19.76
10472,2024-08-07,08:41,3,17,8,37.67
10473,2024-01-27,09:26,3,9,10,25.65
10474,2024-08-08,16:51,4,5,7,3.32
10475,2024-01-20,11:59,1,24,7,13.97
10476,2024-07-15,09:50,3,5,2,22.16
10477,2024-02-04,09:09,4,22,5,36.0
10478,2024-04-30,17:39,4,6,3,10.64
10479,2024-01-01,18:12,5,22,6,20.31
10480,2024-06-16,08:58,3,19,2,26.6
10481,2024-06-10,13:54,2,6,5,38.61
10482,2024-08-09,18:44,4,14,6,41.67
10483,2024-08-03,13:08,5,9,1,15.85
10484,2024-03-24,16:49,2,17,7,11.39
10485,2024-02-23,09:50,4,3,1,39.71
10486,2024-06-25,13:47,4,17,4,3.67
10487,2024-08-27,09:30,3,12,7,9.82
10488,2024-05-26,18:32,2,20,4,32.54
10489,2024-03-16,18:58,5,11,7,3.87
10490,2024-08-11,18:54,4,21,10,44.58
10491,2024-02-02,15:48,2,13,4,2.62
10492,2024-02-22,15:30,5,17,7,30.31
10493,2024-08-23,09:57,1,7,1,6.24
10494,2024-04-27,12:06,5,15,6,19.76
10495,2024-07-16,16:33,3,22,5,38.05
10496,2024-01-23,15:49,2,11,8,8.09
10497,2024-07-29,12:49,2,11,7,31.94
10498,2024-02-18,16:12,3,24,4,35.18
10499,2024-02-20,12:29,4,2,2,43.27
10500,2024-05-17,18:17,2,11,1,27.8
10501,2024-08-11,12:49,3,12,4,44.06
10502,2024-06-09,10:58,2,17,9,30.44
10503,2024-04-29,16:29,3,18,10,21.5
10504,2024-05-08,09:22,3,25,10,44.91
10505,2024-01-30,10:00,4,22,9,12.24
10506,2024-05-04,10:37,3,5,4,26.47
10507,2024-03-27,10:53,3,4,10,33.38
10508,2024-03-07,17:54,2,11,1,39.65
10509,2024-06-23,15:16,2,11,5,34.95
10510,2024-04-20,10:14,4,15,1,41.84
10511,2024-01-24,16:00,2,3,5,37.43
10512,2024-04-25,12:56,3,21,10,7.14
10513,2024-05-01,18:34,4,24,10,33.97
10514,2024-07-01,12:57,2,25,5,22.31
10515,2024-04-11,18:13,1,13,7,18.72
10516,2024-05-06,15:12,4,1,8,15.52
10517,2024-01-20,11:55,5,2,2,15.49
10518,2024-08-18,10:39,4,13,1,30.94
10519,2024-05-10,11:41,5,4,7,32.68
10520,2024-05-29,13:26,1,2,1,29.13
10521,2024-08-29,10:18,3,8,6,34.29
10522,2024-04-07,08:24,3,10,3,17.07
10523,2024-03-23,12:08,3,16,3,33.84
10524,2024-07-08,09:26,1,16,10,8.36
10525,2024-06-20,09:34,1,4,9,17.18
10526,2024-01-06,13:10,1,20,4,12.5
10527,2024-05-18,12:12,5,16,9,21.3
10528,2024-03-23,08:51,1,3,2,31.35
10529,2024-03-23,14:43,1,24,3,38.37
10530,2024-01-04,14:53,5,24,5,34.83
10531,2024-01-16,08:11,4,8,8,3.38
10532,2024-05-22,18:27,1,3,4,34.74
10533,2024-01-31,09:21,2,4,8,7.42
10534,2024-02-02,09:31,4,2,6,35.44
10535,2024-03-07,18:27,3,10,7,37.35
10536,2024-07-05,17:15,3,23,7,30.11
10537,2024-02-12,18:17,2,14,8,34.37
10538,2024-03-20,13:10,5,16,9,7.49
10539,2024-04-13,09:39,5,17,2,32.59
10540,2024-04-07,12:30,3,14,2,32.38
10541,2024-08-14,13:57,1,19,6,20.56
10542,2024-04-20,16:33,3,9,1,31.49
10543,2024-02-18,08:52,1,5,3,26.95
10544,2024-03-18,12:43,2,10,1,4.01
10545,2024-03-09,16:45,4,17,7,33.09
10546,2024-01-13,09:40,4,14,6,19.03
10547,2024-02-15,18:16,3,2,6,37.1
10548,2024-01-30,11:38,2,25,10,32.56
10549,2024-08-06,18:51,2,24,10,4.94
10550,2024-08-31,15:20,5,22,8,34.71
10551,2024-03-08,11:02,2,13,10,19.47
10552,2024-02-15,11:23,5,22,9,37.38
10553,2024-03-27,12:04,4,7,7,12.7
10554,2024-07-06,13:25,3,16,6,29.69
10555,2024-02-25,16:14,5,23,7,38.29
10556,2024-06-28,10:37,3,15,8,42.71
10557,2024-07-11,18:03,3,18,8,14.09
10558,2024-06-04,10:35,1,8,2,34.03
10559,2024-01-08,15:02,4,2,1,43.22
10560,2024-02-01,10:53,5,13,2,22.37
10561,2024-06-17,10:41,3,19,4,7.57
10562,2024-03-13,16:19,2,22,7,38.46
10563,2024-04-17,10:21,4,12,5,17.42
10564,2024-06-25,15:14,4,21,10,19.79
10565,2024-05-10,12:55,5,20,10,5.55
10566,2024-08-13,12:10,2,24,1,11.55
10567,2024-08-09,12:48,2,3,4,27.93
10568,2024-02-02,11:19,2,20,2,26.09
10569,2024-02-26,09:57,1,25,8,2.54
10570,2024-05-20,13:13,2,5,9,29.47
10571,2024-02-22,17:34,2,22,1,37.43
10572,2024-01-14,12:32,5,24,3,5.35
10573,2024-05-10,12:40,3,1,9,2.86
10574,2024-02-02,17:32,3,3,3,17.62
10575,2024-01-22,16:20,3,22,1,21.62
10576,2024-03-24,18:30,5,19,8,41.39
